用户号码,开始时间,开始基站,开始基站经度,开始基站纬度,结束时间,结束基站,结束基站经度,结束基站纬度,停留时间
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827142712,9895066,118.74228,32.05668,20180827142714,84862982,118.739602,32.05798,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827142714,84862982,118.739602,32.05798,20180827142739,9895066,118.74228,32.05668,25
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827142739,9895066,118.74228,32.05668,20180827142750,84862978,118.73961,32.05798,11
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827142750,84862978,118.73961,32.05798,20180827142920,9895066,118.74228,32.05668,90
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827142920,9895066,118.74228,32.05668,20180827142925,230770190,118.739289,32.055928,5
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827142925,230770190,118.739289,32.055928,20180827142927,84862982,118.739602,32.05798,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827142927,84862982,118.739602,32.05798,20180827143009,9895066,118.74228,32.05668,42
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143009,9895066,118.74228,32.05668,20180827143021,84862982,118.739602,32.05798,12
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143021,84862982,118.739602,32.05798,20180827143030,9895066,118.74228,32.05668,9
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143030,9895066,118.74228,32.05668,20180827143039,84862982,118.739602,32.05798,9
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143039,84862982,118.739602,32.05798,20180827143055,230770190,118.739289,32.055928,16
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143055,230770190,118.739289,32.055928,20180827143110,84862982,118.739602,32.05798,15
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143110,84862982,118.739602,32.05798,20180827143120,230770190,118.739289,32.055928,10
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143120,230770190,118.739289,32.055928,20180827143128,84862982,118.739602,32.05798,8
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143128,84862982,118.739602,32.05798,20180827143143,9895066,118.74228,32.05668,15
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143143,9895066,118.74228,32.05668,20180827143220,84862982,118.739602,32.05798,37
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143220,84862982,118.739602,32.05798,20180827143431,9895066,118.74228,32.05668,131
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143431,9895066,118.74228,32.05668,20180827143635,84862982,118.739602,32.05798,124
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143635,84862982,118.739602,32.05798,20180827143655,230770190,118.739289,32.055928,20
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143655,230770190,118.739289,32.055928,20180827143733,84862982,118.739602,32.05798,38
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827143733,84862982,118.739602,32.05798,20180827144038,230770190,118.739289,32.055928,185
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827144038,230770190,118.739289,32.055928,20180827144219,84862982,118.739602,32.05798,101
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827144219,84862982,118.739602,32.05798,20180827144903,230770190,118.739289,32.055928,404
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827144903,230770190,118.739289,32.055928,20180827145115,84862982,118.739602,32.05798,132
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827145115,84862982,118.739602,32.05798,20180827145231,9895066,118.74228,32.05668,76
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827145231,9895066,118.74228,32.05668,20180827145233,230770190,118.739289,32.055928,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827145233,230770190,118.739289,32.055928,20180827151617,84862982,118.739602,32.05798,1424
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827151617,84862982,118.739602,32.05798,20180827154940,84862981,118.739602,32.05798,2003
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827154940,84862981,118.739602,32.05798,20180827160340,84862978,118.73961,32.05798,840
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827160340,84862978,118.73961,32.05798,20180827163528,9895066,118.74228,32.05668,1908
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827163528,9895066,118.74228,32.05668,20180827163601,84862982,118.739602,32.05798,33
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827163601,84862982,118.739602,32.05798,20180827163622,9895066,118.74228,32.05668,21
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827163622,9895066,118.74228,32.05668,20180827163726,84862981,118.739602,32.05798,64
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827163726,84862981,118.739602,32.05798,20180827163727,9895066,118.74228,32.05668,1
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827163727,9895066,118.74228,32.05668,20180827163727,84862981,118.739602,32.05798,0
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827163727,84862981,118.739602,32.05798,20180827163730,84862982,118.739602,32.05798,3
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827163730,84862982,118.739602,32.05798,20180827163920,84862981,118.739602,32.05798,110
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827163920,84862981,118.739602,32.05798,20180827163945,9895066,118.74228,32.05668,25
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827163945,9895066,118.74228,32.05668,20180827163947,84862981,118.739602,32.05798,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827163947,84862981,118.739602,32.05798,20180827164023,9895066,118.74228,32.05668,36
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827164023,9895066,118.74228,32.05668,20180827164035,84862981,118.739602,32.05798,12
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827164035,84862981,118.739602,32.05798,20180827164103,9895066,118.74228,32.05668,28
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827164103,9895066,118.74228,32.05668,20180827164107,84862982,118.739602,32.05798,4
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827164107,84862982,118.739602,32.05798,20180827164636,9895066,118.74228,32.05668,329
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827164636,9895066,118.74228,32.05668,20180827164732,230770190,118.739289,32.055928,56
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827164732,230770190,118.739289,32.055928,20180827164856,9895066,118.74228,32.05668,84
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827164856,9895066,118.74228,32.05668,20180827164910,230770190,118.739289,32.055928,14
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827165001,231078405,118.735158,32.055366,20180827165003,84862979,118.73961,32.05798,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827165003,84862979,118.73961,32.05798,20180827165011,9895066,118.74228,32.05668,8
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827165011,9895066,118.74228,32.05668,20180827165214,230770190,118.739289,32.055928,123
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827165214,230770190,118.739289,32.055928,20180827165904,9895066,118.74228,32.05668,410
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827165904,9895066,118.74228,32.05668,20180827165905,230770190,118.739289,32.055928,1
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827165905,230770190,118.739289,32.055928,20180827165931,9895066,118.74228,32.05668,26
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827165931,9895066,118.74228,32.05668,20180827165938,230770190,118.739289,32.055928,7
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827165938,230770190,118.739289,32.055928,20180827165950,9895066,118.74228,32.05668,12
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827165950,9895066,118.74228,32.05668,20180827170822,230770190,118.739289,32.055928,512
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827170822,230770190,118.739289,32.055928,20180827170917,9895066,118.74228,32.05668,55
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827170917,9895066,118.74228,32.05668,20180827171704,9895064,118.74228,32.05668,467
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827171704,9895064,118.74228,32.05668,20180827171707,84862984,118.7388511,32.0542501,3
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827171707,84862984,118.7388511,32.0542501,20180827171922,9895064,118.74228,32.05668,135
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827171922,9895064,118.74228,32.05668,20180827171924,230770190,118.739289,32.055928,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827171924,230770190,118.739289,32.055928,20180827171939,9895064,118.74228,32.05668,15
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827171939,9895064,118.74228,32.05668,20180827171940,230770190,118.739289,32.055928,1
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827171940,230770190,118.739289,32.055928,20180827172156,84862978,118.73961,32.05798,136
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827172156,84862978,118.73961,32.05798,20180827172511,230770190,118.739289,32.055928,195
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827172511,230770190,118.739289,32.055928,20180827174030,9895066,118.74228,32.05668,919
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827174030,9895066,118.74228,32.05668,20180827174136,9895064,118.74228,32.05668,66
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827174136,9895064,118.74228,32.05668,20180827174351,84862978,118.73961,32.05798,135
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827174351,84862978,118.73961,32.05798,20180827174423,230770190,118.739289,32.055928,32
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827174423,230770190,118.739289,32.055928,20180827180047,84862978,118.73961,32.05798,984
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827180047,84862978,118.73961,32.05798,20180827180213,230770190,118.739289,32.055928,86
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827180829,84042788,0,0,20180827180901,9895067,118.74228,32.05668,32
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827180901,9895067,118.74228,32.05668,20180827181832,9895064,118.74228,32.05668,571
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827181832,9895064,118.74228,32.05668,20180827183615,230770190,118.739289,32.055928,1063
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827183615,230770190,118.739289,32.055928,20180827184411,84862978,118.73961,32.05798,476
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827184411,84862978,118.73961,32.05798,20180827184443,230770190,118.739289,32.055928,32
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827184443,230770190,118.739289,32.055928,20180827184628,84862978,118.73961,32.05798,105
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827184628,84862978,118.73961,32.05798,20180827184645,84862983,118.7388511,32.0542501,17
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827185910,230770190,118.739289,32.055928,20180827190323,84862978,118.73961,32.05798,253
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827190323,84862978,118.73961,32.05798,20180827190438,84042788,0,0,75
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827190438,84042788,0,0,20180827190531,84862978,118.73961,32.05798,53
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827190531,84862978,118.73961,32.05798,20180827190600,84042788,0,0,29
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827190600,84042788,0,0,20180827190610,84862978,118.73961,32.05798,10
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827190610,84862978,118.73961,32.05798,20180827190613,9895064,118.74228,32.05668,3
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827190613,9895064,118.74228,32.05668,20180827190617,84862983,118.7388511,32.0542501,4
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827191404,230770190,118.739289,32.055928,20180827191518,9895064,118.74228,32.05668,74
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827191518,9895064,118.74228,32.05668,20180827191520,230770190,118.739289,32.055928,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827191520,230770190,118.739289,32.055928,20180827202119,9895066,118.74228,32.05668,3959
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827202119,9895066,118.74228,32.05668,20180827202121,230770190,118.739289,32.055928,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827202121,230770190,118.739289,32.055928,20180827202132,9895064,118.74228,32.05668,11
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827202132,9895064,118.74228,32.05668,20180827202731,84862978,118.73961,32.05798,359
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827202731,84862978,118.73961,32.05798,20180827202800,9895064,118.74228,32.05668,29
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827202800,9895064,118.74228,32.05668,20180827203335,9895066,118.74228,32.05668,335
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203335,9895066,118.74228,32.05668,20180827203338,230770190,118.739289,32.055928,3
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203338,230770190,118.739289,32.055928,20180827203417,84862978,118.73961,32.05798,39
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203417,84862978,118.73961,32.05798,20180827203436,230770190,118.739289,32.055928,19
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203436,230770190,118.739289,32.055928,20180827203440,9895066,118.74228,32.05668,4
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203440,9895066,118.74228,32.05668,20180827203443,230770190,118.739289,32.055928,3
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203443,230770190,118.739289,32.055928,20180827203513,84862978,118.73961,32.05798,30
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203513,84862978,118.73961,32.05798,20180827203548,84862983,118.7388511,32.0542501,35
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203548,84862983,118.7388511,32.0542501,20180827203550,9895064,118.74228,32.05668,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203550,9895064,118.74228,32.05668,20180827203604,230770190,118.739289,32.055928,14
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203604,230770190,118.739289,32.055928,20180827203619,84862978,118.73961,32.05798,15
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203619,84862978,118.73961,32.05798,20180827203630,230770190,118.739289,32.055928,11
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203630,230770190,118.739289,32.055928,20180827203705,9895066,118.74228,32.05668,35
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827203705,9895066,118.74228,32.05668,20180827204451,9895067,118.74228,32.05668,466
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827204451,9895067,118.74228,32.05668,20180827204453,230770190,118.739289,32.055928,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827204453,230770190,118.739289,32.055928,20180827205018,9895064,118.74228,32.05668,325
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827205018,9895064,118.74228,32.05668,20180827205034,84862978,118.73961,32.05798,16
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827205034,84862978,118.73961,32.05798,20180827205304,84042788,0,0,150
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827205314,230770190,118.739289,32.055928,20180827205347,9895066,118.74228,32.05668,33
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827205347,9895066,118.74228,32.05668,20180827205839,9895067,118.74228,32.05668,292
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827205839,9895067,118.74228,32.05668,20180827205841,230770190,118.739289,32.055928,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827205841,230770190,118.739289,32.055928,20180827210642,9895064,118.74228,32.05668,481
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827210642,9895064,118.74228,32.05668,20180827212859,84862983,118.7388511,32.0542501,1337
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827212859,84862983,118.7388511,32.0542501,20180827214456,84862978,118.73961,32.05798,957
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214456,84862978,118.73961,32.05798,20180827214511,161000353,118.736641,32.054892,15
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214558,230770190,118.739289,32.055928,20180827214622,9895067,118.74228,32.05668,24
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214622,9895067,118.74228,32.05668,20180827214625,230770190,118.739289,32.055928,3
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214625,230770190,118.739289,32.055928,20180827214638,9895066,118.74228,32.05668,13
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214638,9895066,118.74228,32.05668,20180827214642,84862989,118.738851,32.05425,4
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214719,230770190,118.739289,32.055928,20180827214721,84862978,118.73961,32.05798,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214721,84862978,118.73961,32.05798,20180827214758,230770190,118.739289,32.055928,37
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214758,230770190,118.739289,32.055928,20180827214802,84862982,118.739602,32.05798,4
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214802,84862982,118.739602,32.05798,20180827214815,230770190,118.739289,32.055928,13
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214815,230770190,118.739289,32.055928,20180827214824,84862982,118.739602,32.05798,9
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214824,84862982,118.739602,32.05798,20180827214902,9895066,118.74228,32.05668,38
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214902,9895066,118.74228,32.05668,20180827214904,230770190,118.739289,32.055928,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214904,230770190,118.739289,32.055928,20180827214943,84862981,118.739602,32.05798,39
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214943,84862981,118.739602,32.05798,20180827214948,230770190,118.739289,32.055928,5
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827214948,230770190,118.739289,32.055928,20180827215003,84862982,118.739602,32.05798,15
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215003,84862982,118.739602,32.05798,20180827215056,230770190,118.739289,32.055928,53
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215056,230770190,118.739289,32.055928,20180827215059,84862982,118.739602,32.05798,3
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215059,84862982,118.739602,32.05798,20180827215123,9895066,118.74228,32.05668,24
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215123,9895066,118.74228,32.05668,20180827215126,230770190,118.739289,32.055928,3
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215126,230770190,118.739289,32.055928,20180827215157,84862982,118.739602,32.05798,31
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215157,84862982,118.739602,32.05798,20180827215229,230770190,118.739289,32.055928,32
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215229,230770190,118.739289,32.055928,20180827215241,84862982,118.739602,32.05798,12
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215241,84862982,118.739602,32.05798,20180827215257,230770190,118.739289,32.055928,16
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215257,230770190,118.739289,32.055928,20180827215327,84862982,118.739602,32.05798,30
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215327,84862982,118.739602,32.05798,20180827215341,9895066,118.74228,32.05668,14
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215341,9895066,118.74228,32.05668,20180827215345,230770190,118.739289,32.055928,4
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215345,230770190,118.739289,32.055928,20180827215347,84862982,118.739602,32.05798,2
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215347,84862982,118.739602,32.05798,20180827215412,230770190,118.739289,32.055928,25
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215412,230770190,118.739289,32.055928,20180827215418,84862982,118.739602,32.05798,6
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215418,84862982,118.739602,32.05798,20180827215422,230770190,118.739289,32.055928,4
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215422,230770190,118.739289,32.055928,20180827215550,84862982,118.739602,32.05798,88
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215550,84862982,118.739602,32.05798,20180827215624,230770190,118.739289,32.055928,34
702163ab-d441-42b8-93a3-2b7eaa9580f8,20180827215624,230770190,118.739289,32.055928,20180827215629,84862982,118.739602,32.05798,5
